Silicate_ID,Structure,E_ads,Include
110_1/8ML_OH,"{'numbers': [12, 8, 12, 12, 12, 8, 8, 12, 8, 12, 12, 12, 8, 8, 8, 8, 1, 6, 8, 8, 8, 12, 8, 12, 12, 12, 8, 8, 8, 8, 12, 12, 12, 12, 8, 8, 8, 8, 12, 12, 12, 12, 8, 8, 8, 8, 12, 12, 12, 12, 8, 8, 8, 8, 8, 1, 8, 8, 8, 8, 12, 12, 12, 8, 8, 12, 12, 8, 12, 12, 8, 8, 6, 8, 8, 12, 6], 'positions': [[0.0, 2.14108441, 15.55590121], [0.0, 0.0, 15.55590121], [0.0, 2.14108441, 18.58385182], [-3.02795061, 2.14108441, 18.58385182], [-1.5139753, 0.0, 17.06987652], [-1.5139753, 2.14108441, 17.06987652], [0.0, 0.0, 18.58385182], [0.0, 6.42325322, 15.55590121], [0.0, 4.28216881, 15.55590121], [0.0, 6.42325322, 18.58385182], [-3.02795061, 6.42325322, 18.58385182], [-1.5139753, 4.28216881, 17.06987652], [-3.02795061, 4.28216881, 18.58385182], [-1.5139753, 6.42325322, 17.06987652], [0.0, 4.28216881, 18.58385182], [0.0, 2.14108441, 20.58385182], [0.0, 2.14108441, 21.58385182], [-3.02795061, 4.28216881, 20.08385182], [-2.43845061, 5.30316881, 20.08385182], [-3.61745061, 3.26116881, 20.08385182], [0.0, 8.56433763, 15.55590121], [-1.5139753, 8.56433763, 17.06987652], [0.0, 8.56433763, 18.58385182], [3.02795061, -2.14108441, 18.58385182], [3.02795061, 2.14108441, 15.55590121], [6.05590121, 2.14108441, 15.55590121], [6.05590121, 0.0, 15.55590121], [1.5139753, 2.14108441, 14.04192591], [4.54192591, 2.14108441, 14.04192591], [3.02795061, 0.0, 15.55590121], [1.5139753, 0.0, 17.06987652], [6.05590121, 2.14108441, 18.58385182], [3.02795061, 2.14108441, 18.58385182], [4.54192591, 0.0, 17.06987652], [3.02795061, 0.0, 18.58385182], [4.54192591, 2.14108441, 17.06987652], [1.5139753, 2.14108441, 17.06987652], [6.05590121, 0.0, 18.58385182], [4.54192591, 4.28216881, 14.04192591], [3.02795061, 6.42325322, 15.55590121], [6.05590121, 6.42325322, 15.55590121], [1.5139753, 4.28216881, 14.04192591], [6.05590121, 4.28216881, 15.55590121], [1.5139753, 6.42325322, 14.04192591], [4.54192591, 6.42325322, 14.04192591], [3.02795061, 4.28216881, 15.55590121], [1.5139753, 4.28216881, 17.06987652], [6.05590121, 6.42325322, 18.58385182], [3.02795061, 6.42325322, 18.58385182], [4.54192591, 4.28216881, 17.06987652], [3.02795061, 4.28216881, 18.58385182], [4.54192591, 6.42325322, 17.06987652], [1.5139753, 6.42325322, 17.06987652], [6.05590121, 4.28216881, 18.58385182], [6.05590121, 2.14108441, 20.58385182], [6.05590121, 2.14108441, 21.58385182], [3.61745061, 5.30316881, 20.08385182], [2.43845061, 3.26116881, 20.08385182], [6.05590121, 8.56433763, 15.55590121], [3.02795061, 8.56433763, 15.55590121], [1.5139753, 8.56433763, 17.06987652], [3.02795061, 10.70542203, 18.58385182], [4.54192591, 8.56433763, 17.06987652], [3.02795061, 8.56433763, 18.58385182], [6.05590121, 8.56433763, 18.58385182], [7.56987652, 0.0, 17.06987652], [9.08385182, 2.14108441, 18.58385182], [7.56987652, 2.14108441, 17.06987652], [7.56987652, 4.28216881, 17.06987652], [9.08385182, 6.42325322, 18.58385182], [9.08385182, 4.28216881, 18.58385182], [7.56987652, 6.42325322, 17.06987652], [9.08385182, 4.28216881, 20.08385182], [9.67335182, 5.30316881, 20.08385182], [8.49435182, 3.26116881, 20.08385182], [7.56987652, 8.56433763, 17.06987652], [3.02795061, 4.28216881, 20.08385182]], 'cell': [6.055901212781881, 8.564337627507811, 35.62577772875923], 'pbc': [False, False, False]}","[-3.062923679125788, 129.44452608799716, 1.3450838271623458]",Yes
110_1/8ML_OH,"{'numbers': [12, 12, 12, 8, 8, 12, 8, 12, 12, 12, 8, 8, 8, 8, 1, 8, 6, 8, 8, 12, 12, 12, 12, 12, 12, 12, 8, 8, 8, 8, 12, 12, 8, 8, 12, 12, 12, 12, 8, 8, 8, 8, 8, 1, 8, 8, 12, 12, 12, 8, 8, 12, 8, 12, 12, 8, 8, 8, 6, 8, 6], 'positions': [[0.0, 2.14108441, 14.36991356], [-0.0, 2.14108441, 17.39786417], [-3.02795061, 2.14108441, 17.39786417], [-1.5139753, 2.14108441, 15.88388886], [-0.0, 0.0, 17.39786417], [0.0, 6.42325322, 14.36991356], [0.0, 4.28216881, 14.36991356], [-0.0, 6.42325322, 17.39786417], [-3.02795061, 6.42325322, 17.39786417], [-1.5139753, 4.28216881, 15.88388886], [-3.02795061, 4.28216881, 17.39786417], [-1.5139753, 6.42325322, 15.88388886], [-0.0, 4.28216881, 17.39786417], [-0.0, 2.14108441, 19.39786417], [-0.0, 2.14108441, 20.39786417], [-3.02795061, 4.28216881, 18.89786417], [-3.02795061, 4.28216881, 20.07686417], [-3.02795061, 4.28216881, 21.25586417], [-0.0, 8.56433763, 17.39786417], [3.02795061, -2.14108441, 17.39786417], [3.02795061, 2.14108441, 14.36991356], [6.05590121, 2.14108441, 14.36991356], [1.5139753, 0.0, 15.88388886], [6.05590121, 2.14108441, 17.39786417], [3.02795061, 2.14108441, 17.39786417], [4.54192591, 0.0, 15.88388886], [3.02795061, 0.0, 17.39786417], [4.54192591, 2.14108441, 15.88388886], [1.5139753, 2.14108441, 15.88388886], [6.05590121, 0.0, 17.39786417], [3.02795061, 6.42325322, 14.36991356], [6.05590121, 6.42325322, 14.36991356], [6.05590121, 4.28216881, 14.36991356], [3.02795061, 4.28216881, 14.36991356], [1.5139753, 4.28216881, 15.88388886], [6.05590121, 6.42325322, 17.39786417], [3.02795061, 6.42325322, 17.39786417], [4.54192591, 4.28216881, 15.88388886], [3.02795061, 4.28216881, 17.39786417], [4.54192591, 6.42325322, 15.88388886], [1.5139753, 6.42325322, 15.88388886], [6.05590121, 4.28216881, 17.39786417], [6.05590121, 2.14108441, 19.39786417], [6.05590121, 2.14108441, 20.39786417], [3.02795061, 4.28216881, 18.89786417], [3.02795061, 4.28216881, 21.25586417], [1.5139753, 8.56433763, 15.88388886], [3.02795061, 10.70542203, 17.39786417], [4.54192591, 8.56433763, 15.88388886], [3.02795061, 8.56433763, 17.39786417], [6.05590121, 8.56433763, 17.39786417], [9.08385182, 2.14108441, 17.39786417], [7.56987652, 2.14108441, 15.88388886], [7.56987652, 4.28216881, 15.88388886], [9.08385182, 6.42325322, 17.39786417], [9.08385182, 4.28216881, 17.39786417], [7.56987652, 6.42325322, 15.88388886], [9.08385182, 4.28216881, 18.89786417], [9.08385182, 4.28216881, 20.07686417], [9.08385182, 4.28216881, 21.25586417], [3.02795061, 4.28216881, 20.07686417]], 'cell': [6.055901212781881, 8.564337627507811, 35.62577772875923], 'pbc': [False, False, False]}","[-0.2482881829030248, 179.2355552151582, 4.248223638719056]",Yes
110_1/8ML_OH,"{'numbers': [12, 8, 12, 12, 12, 8, 8, 12, 8, 12, 12, 12, 8, 8, 8, 8, 1, 6, 8, 8, 8, 12, 8, 12, 12, 12, 8, 8, 8, 8, 12, 12, 12, 12, 8, 8, 8, 8, 12, 12, 12, 12, 8, 8, 8, 8, 12, 12, 12, 12, 8, 8, 8, 8, 8, 1, 8, 8, 8, 8, 12, 12, 12, 8, 8, 12, 12, 8, 12, 12, 8, 8, 6, 8, 8, 12, 6], 'positions': [[0.0, 2.14108441, 15.55590121], [0.0, 0.0, 15.55590121], [-0.0, 2.14108441, 18.58385182], [-3.02795061, 2.14108441, 18.58385182], [-1.5139753, 0.0, 17.06987652], [-1.5139753, 2.14108441, 17.06987652], [-0.0, 0.0, 18.58385182], [0.0, 6.42325322, 15.55590121], [0.0, 4.28216881, 15.55590121], [-0.0, 6.42325322, 18.58385182], [-3.02795061, 6.42325322, 18.58385182], [-1.5139753, 4.28216881, 17.06987652], [-3.02795061, 4.28216881, 18.58385182], [-1.5139753, 6.42325322, 17.06987652], [-0.0, 4.28216881, 18.58385182], [-0.0, 2.14108441, 20.58385182], [-0.0, 2.14108441, 21.58385182], [-3.02795061, 4.28216881, 20.08385182], [-3.02795061, 5.46116881, 20.08385182], [-3.02795061, 3.10316881, 20.08385182], [0.0, 8.56433763, 15.55590121], [-1.5139753, 8.56433763, 17.06987652], [-0.0, 8.56433763, 18.58385182], [3.02795061, -2.14108441, 18.58385182], [3.02795061, 2.14108441, 15.55590121], [6.05590121, 2.14108441, 15.55590121], [6.05590121, 0.0, 15.55590121], [1.5139753, 2.14108441, 14.04192591], [4.54192591, 2.14108441, 14.04192591], [3.02795061, 0.0, 15.55590121], [1.5139753, 0.0, 17.06987652], [6.05590121, 2.14108441, 18.58385182], [3.02795061, 2.14108441, 18.58385182], [4.54192591, 0.0, 17.06987652], [3.02795061, 0.0, 18.58385182], [4.54192591, 2.14108441, 17.06987652], [1.5139753, 2.14108441, 17.06987652], [6.05590121, 0.0, 18.58385182], [4.54192591, 4.28216881, 14.04192591], [3.02795061, 6.42325322, 15.55590121], [6.05590121, 6.42325322, 15.55590121], [1.5139753, 4.28216881, 14.04192591], [6.05590121, 4.28216881, 15.55590121], [1.5139753, 6.42325322, 14.04192591], [4.54192591, 6.42325322, 14.04192591], [3.02795061, 4.28216881, 15.55590121], [1.5139753, 4.28216881, 17.06987652], [6.05590121, 6.42325322, 18.58385182], [3.02795061, 6.42325322, 18.58385182], [4.54192591, 4.28216881, 17.06987652], [3.02795061, 4.28216881, 18.58385182], [4.54192591, 6.42325322, 17.06987652], [1.5139753, 6.42325322, 17.06987652], [6.05590121, 4.28216881, 18.58385182], [6.05590121, 2.14108441, 20.58385182], [6.05590121, 2.14108441, 21.58385182], [3.02795061, 5.46116881, 20.08385182], [3.02795061, 3.10316881, 20.08385182], [6.05590121, 8.56433763, 15.55590121], [3.02795061, 8.56433763, 15.55590121], [1.5139753, 8.56433763, 17.06987652], [3.02795061, 10.70542203, 18.58385182], [4.54192591, 8.56433763, 17.06987652], [3.02795061, 8.56433763, 18.58385182], [6.05590121, 8.56433763, 18.58385182], [7.56987652, 0.0, 17.06987652], [9.08385182, 2.14108441, 18.58385182], [7.56987652, 2.14108441, 17.06987652], [7.56987652, 4.28216881, 17.06987652], [9.08385182, 6.42325322, 18.58385182], [9.08385182, 4.28216881, 18.58385182], [7.56987652, 6.42325322, 17.06987652], [9.08385182, 4.28216881, 20.08385182], [9.08385182, 5.46116881, 20.08385182], [9.08385182, 3.10316881, 20.08385182], [7.56987652, 8.56433763, 17.06987652], [3.02795061, 4.28216881, 20.08385182]], 'cell': [6.055901212781881, 8.564337627507811, 35.62577772875923], 'pbc': [False, False, False]}","[-1.9962528574590124, 129.64338025965853, 1.363077282078785]",Yes
110_1/8ML_OH,"{'numbers': [8, 1, 6, 8, 12, 12, 12, 12, 12, 8, 8, 8, 12, 12, 12, 8, 8, 8, 1, 8, 8, 12, 12, 12, 8, 8, 12, 12, 8, 8, 1, 6, 8, 6], 'positions': [[-3.02795061, 4.28216881, 18.56987652], [-3.02795061, 4.28216881, 19.56987652], [-3.02795061, 4.28216881, 20.56987652], [-1.84895061, 4.28216881, 20.56987652], [3.02795061, 0.0, 16.56987652], [0.0, 0.0, 16.56987652], [3.02795061, 4.28216881, 16.56987652], [0.0, 4.28216881, 16.56987652], [1.5139753, 2.14108441, 15.05590121], [0.0, 2.14108441, 16.56987652], [1.5139753, 4.28216881, 15.05590121], [3.02795061, 2.14108441, 16.56987652], [3.02795061, 8.56433763, 16.56987652], [0.0, 8.56433763, 16.56987652], [1.5139753, 6.42325322, 15.05590121], [0.0, 6.42325322, 16.56987652], [3.02795061, 6.42325322, 16.56987652], [3.02795061, 4.28216881, 18.56987652], [3.02795061, 4.28216881, 19.56987652], [4.20695061, 4.28216881, 20.56987652], [1.84895061, 4.28216881, 20.56987652], [6.05590121, 0.0, 16.56987652], [4.54192591, 2.14108441, 15.05590121], [6.05590121, 4.28216881, 16.56987652], [6.05590121, 2.14108441, 16.56987652], [4.54192591, 4.28216881, 15.05590121], [4.54192591, 6.42325322, 15.05590121], [6.05590121, 8.56433763, 16.56987652], [6.05590121, 6.42325322, 16.56987652], [9.08385182, 4.28216881, 18.56987652], [9.08385182, 4.28216881, 19.56987652], [9.08385182, 4.28216881, 20.56987652], [7.90485182, 4.28216881, 20.56987652], [3.02795061, 4.28216881, 20.56987652]], 'cell': [6.055901212781881, 8.564337627507811, 35.62577772875923], 'pbc': [False, False, False]}","[-0.04691569487954439, 179.35716356038554, 2.714875033775007]",Yes
110_1/8ML_OH,"{'numbers': [8, 1, 6, 8, 8, 12, 12, 12, 12, 12, 8, 8, 8, 12, 12, 12, 8, 8, 8, 1, 8, 8, 12, 12, 12, 8, 8, 12, 12, 8, 8, 1, 6, 8, 8, 6], 'positions': [[-3.02795061, 4.28216881, 18.56987652], [-3.02795061, 4.28216881, 19.56987652], [-3.02795061, 4.28216881, 20.56987652], [-2.43845061, 5.30316881, 20.56987652], [-3.61745061, 3.26116881, 20.56987652], [3.02795061, 0.0, 16.56987652], [-0.0, 0.0, 16.56987652], [3.02795061, 4.28216881, 16.56987652], [-0.0, 4.28216881, 16.56987652], [1.5139753, 2.14108441, 15.05590121], [-0.0, 2.14108441, 16.56987652], [1.5139753, 4.28216881, 15.05590121], [3.02795061, 2.14108441, 16.56987652], [3.02795061, 8.56433763, 16.56987652], [-0.0, 8.56433763, 16.56987652], [1.5139753, 6.42325322, 15.05590121], [-0.0, 6.42325322, 16.56987652], [3.02795061, 6.42325322, 16.56987652], [3.02795061, 4.28216881, 18.56987652], [3.02795061, 4.28216881, 19.56987652], [3.61745061, 5.30316881, 20.56987652], [2.43845061, 3.26116881, 20.56987652], [6.05590121, 0.0, 16.56987652], [4.54192591, 2.14108441, 15.05590121], [6.05590121, 4.28216881, 16.56987652], [6.05590121, 2.14108441, 16.56987652], [4.54192591, 4.28216881, 15.05590121], [4.54192591, 6.42325322, 15.05590121], [6.05590121, 8.56433763, 16.56987652], [6.05590121, 6.42325322, 16.56987652], [9.08385182, 4.28216881, 18.56987652], [9.08385182, 4.28216881, 19.56987652], [9.08385182, 4.28216881, 20.56987652], [9.67335182, 5.30316881, 20.56987652], [8.49435182, 3.26116881, 20.56987652], [3.02795061, 4.28216881, 20.56987652]], 'cell': [6.055901212781881, 8.564337627507811, 35.62577772875923], 'pbc': [False, False, False]}","[-0.04458299881412131, 179.3576226967967, 2.7412535138414604]",Yes
110_1/8ML_OH,"{'numbers': [8, 1, 8, 6, 8, 12, 12, 12, 8, 8, 8, 12, 8, 8, 8, 1, 8, 8, 12, 8, 8, 8, 8, 1, 8, 6, 8, 6], 'positions': [[-3.02795061, 4.28216881, 17.39087652], [-3.02795061, 4.28216881, 18.39087652], [-3.02795061, 4.28216881, 19.39087652], [-3.02795061, 4.28216881, 20.56987652], [-3.02795061, 4.28216881, 21.74887652], [3.02795061, 0.0, 15.39087652], [3.02795061, 4.28216881, 15.39087652], [0.0, 4.28216881, 15.39087652], [0.0, 2.14108441, 15.39087652], [1.5139753, 4.28216881, 13.87690121], [3.02795061, 2.14108441, 15.39087652], [3.02795061, 8.56433763, 15.39087652], [0.0, 6.42325322, 15.39087652], [3.02795061, 6.42325322, 15.39087652], [3.02795061, 4.28216881, 17.39087652], [3.02795061, 4.28216881, 18.39087652], [3.02795061, 4.28216881, 19.39087652], [3.02795061, 4.28216881, 21.74887652], [6.05590121, 4.28216881, 15.39087652], [6.05590121, 2.14108441, 15.39087652], [4.54192591, 4.28216881, 13.87690121], [6.05590121, 6.42325322, 15.39087652], [9.08385182, 4.28216881, 17.39087652], [9.08385182, 4.28216881, 18.39087652], [9.08385182, 4.28216881, 19.39087652], [9.08385182, 4.28216881, 20.56987652], [9.08385182, 4.28216881, 21.74887652], [3.02795061, 4.28216881, 20.56987652]], 'cell': [6.055901212781881, 8.564337627507811, 35.62577772875923], 'pbc': [False, False, False]}","[-0.07196153077279632, 179.99996480836583, 3.3361822046680665]",Yes
110_1/8ML_OH,"{'numbers': [8, 1, 6, 8, 8, 12, 12, 12, 12, 12, 8, 8, 8, 12, 12, 12, 8, 8, 8, 1, 8, 8, 12, 12, 12, 8, 8, 12, 12, 8, 8, 1, 6, 8, 8, 6], 'positions': [[-3.02795061, 4.28216881, 18.56987652], [-3.02795061, 4.28216881, 19.56987652], [-3.02795061, 4.28216881, 20.56987652], [-3.02795061, 5.46116881, 20.56987652], [-3.02795061, 3.10316881, 20.56987652], [3.02795061, 0.0, 16.56987652], [0.0, 0.0, 16.56987652], [3.02795061, 4.28216881, 16.56987652], [0.0, 4.28216881, 16.56987652], [1.5139753, 2.14108441, 15.05590121], [0.0, 2.14108441, 16.56987652], [1.5139753, 4.28216881, 15.05590121], [3.02795061, 2.14108441, 16.56987652], [3.02795061, 8.56433763, 16.56987652], [0.0, 8.56433763, 16.56987652], [1.5139753, 6.42325322, 15.05590121], [0.0, 6.42325322, 16.56987652], [3.02795061, 6.42325322, 16.56987652], [3.02795061, 4.28216881, 18.56987652], [3.02795061, 4.28216881, 19.56987652], [3.02795061, 5.46116881, 20.56987652], [3.02795061, 3.10316881, 20.56987652], [6.05590121, 0.0, 16.56987652], [4.54192591, 2.14108441, 15.05590121], [6.05590121, 4.28216881, 16.56987652], [6.05590121, 2.14108441, 16.56987652], [4.54192591, 4.28216881, 15.05590121], [4.54192591, 6.42325322, 15.05590121], [6.05590121, 8.56433763, 16.56987652], [6.05590121, 6.42325322, 16.56987652], [9.08385182, 4.28216881, 18.56987652], [9.08385182, 4.28216881, 19.56987652], [9.08385182, 4.28216881, 20.56987652], [9.08385182, 5.46116881, 20.56987652], [9.08385182, 3.10316881, 20.56987652], [3.02795061, 4.28216881, 20.56987652]], 'cell': [6.055901212781881, 8.564337627507811, 35.62577772875923], 'pbc': [False, False, False]}","[-0.26289069701783774, 178.63496534406028, 3.1366091940879715]",Yes
110_1/8ML_OH,"{'numbers': [8, 1, 6, 8, 8, 12, 12, 8, 8, 12, 12, 12, 8, 8, 8, 12, 12, 8, 8, 8, 1, 8, 8, 12, 8, 12, 12, 8, 8, 12, 8, 8, 1, 6, 8, 8, 6], 'positions': [[-3.02798765, 5.35271102, 18.48026538], [-3.02798765, 5.35271102, 19.48026538], [-3.02791356, 4.28212661, 20.65948765], [-3.02791356, 5.46112661, 20.65948765], [-3.02791356, 3.10312661, 20.65948765], [3.02791356, 1.0705422, 16.48026538], [-3.705e-05, 1.0705422, 16.48026538], [1.51393826, 1.0705422, 14.96629008], [3.02791356, -1.0705422, 16.48026538], [3.02791356, 5.35271102, 16.48026538], [-3.705e-05, 5.35271102, 16.48026538], [1.51393826, 3.21162661, 14.96629008], [-3.705e-05, 3.21162661, 16.48026538], [1.51393826, 5.35271102, 14.96629008], [3.02791356, 3.21162661, 16.48026538], [3.02791356, 9.63487983, 16.48026538], [1.51393826, 7.49379542, 14.96629008], [-3.705e-05, 7.49379542, 16.48026538], [3.02791356, 7.49379542, 16.48026538], [3.02791356, 5.35271102, 18.48026538], [3.02791356, 5.35271102, 19.48026538], [3.02798765, 5.46112661, 20.65948765], [3.02798765, 3.10312661, 20.65948765], [6.05586417, 1.0705422, 16.48026538], [4.54188886, 1.0705422, 14.96629008], [4.54188886, 3.21162661, 14.96629008], [6.05586417, 5.35271102, 16.48026538], [6.05586417, 3.21162661, 16.48026538], [4.54188886, 5.35271102, 14.96629008], [4.54188886, 7.49379542, 14.96629008], [6.05586417, 7.49379542, 16.48026538], [9.08381477, 5.35271102, 18.48026538], [9.08381477, 5.35271102, 19.48026538], [9.08388886, 4.28212661, 20.65948765], [9.08388886, 5.46112661, 20.65948765], [9.08388886, 3.10312661, 20.65948765], [3.02798765, 4.28212661, 20.65948765]], 'cell': [6.055901212781881, 8.564337627507811, 35.62577772875923], 'pbc': [False, False, False]}","[-0.31970079198549683, 177.8239259092911, 3.005697840988183]",Yes
110_1/8ML_OH,"{'numbers': [12, 8, 8, 1, 6, 8, 8, 12, 12, 12, 8, 8, 8, 12, 12, 8, 8, 12, 12, 12, 12, 8, 8, 8, 8, 8, 12, 12, 12, 8, 8, 8, 1, 8, 8, 12, 8, 8, 12, 8, 12, 12, 12, 12, 8, 8, 8, 8, 12, 12, 8, 8, 1, 6, 8, 8, 6], 'positions': [[-3.02798765, 5.35271102, 17.23725303], [-3.02798765, 3.21162661, 17.23725303], [-3.02798765, 5.35271102, 19.23725303], [-3.02798765, 5.35271102, 20.23725303], [-3.02791356, 4.28212661, 20.2374753], [-3.02791356, 4.28212661, 21.4164753], [-3.02791356, 4.28212661, 19.0584753], [3.02791356, 1.0705422, 14.20930243], [3.02791356, 1.0705422, 17.23725303], [-3.705e-05, 1.0705422, 17.23725303], [-3.705e-05, -1.0705422, 17.23725303], [1.51393826, 1.0705422, 15.72327773], [3.02791356, -1.0705422, 17.23725303], [-3.705e-05, 5.35271102, 14.20930243], [3.02791356, 5.35271102, 14.20930243], [3.02791356, 3.21162661, 14.20930243], [-3.705e-05, 3.21162661, 14.20930243], [-1.51401235, 3.21162661, 15.72327773], [3.02791356, 5.35271102, 17.23725303], [-3.705e-05, 5.35271102, 17.23725303], [1.51393826, 3.21162661, 15.72327773], [-3.705e-05, 3.21162661, 17.23725303], [1.51393826, 5.35271102, 15.72327773], [-1.51401235, 5.35271102, 15.72327773], [3.02791356, 3.21162661, 17.23725303], [3.02791356, 7.49379542, 14.20930243], [3.02791356, 9.63487983, 17.23725303], [-3.705e-05, 9.63487983, 17.23725303], [1.51393826, 7.49379542, 15.72327773], [-3.705e-05, 7.49379542, 17.23725303], [3.02791356, 7.49379542, 17.23725303], [3.02791356, 5.35271102, 19.23725303], [3.02791356, 5.35271102, 20.23725303], [3.02798765, 4.28212661, 21.4164753], [3.02798765, 4.28212661, 19.0584753], [6.05586417, 1.0705422, 17.23725303], [6.05586417, -1.0705422, 17.23725303], [4.54188886, 1.0705422, 15.72327773], [6.05586417, 5.35271102, 14.20930243], [6.05586417, 3.21162661, 14.20930243], [4.54188886, 3.21162661, 15.72327773], [9.08381477, 5.35271102, 17.23725303], [6.05586417, 5.35271102, 17.23725303], [7.56983947, 3.21162661, 15.72327773], [6.05586417, 3.21162661, 17.23725303], [7.56983947, 5.35271102, 15.72327773], [4.54188886, 5.35271102, 15.72327773], [9.08381477, 3.21162661, 17.23725303], [4.54188886, 7.49379542, 15.72327773], [6.05586417, 9.63487983, 17.23725303], [6.05586417, 7.49379542, 17.23725303], [9.08381477, 5.35271102, 19.23725303], [9.08381477, 5.35271102, 20.23725303], [9.08388886, 4.28212661, 20.2374753], [9.08388886, 4.28212661, 21.4164753], [9.08388886, 4.28212661, 19.0584753], [3.02798765, 4.28212661, 20.2374753]], 'cell': [6.055901212781881, 8.564337627507811, 35.62577772875923], 'pbc': [False, False, False]}","[-0.4320204137377459, 177.34981225108402, 2.9624820299493635]",Yes
110_1/8ML_H_OH,"{'numbers': [12, 12, 12, 8, 8, 12, 8, 1, 8, 1, 6, 8, 8, 12, 12, 12, 12, 8, 8, 8, 8, 1, 12, 12, 12, 8, 8, 8, 12, 12, 12, 12, 8, 8, 8, 8, 12, 12, 12, 8, 8, 12, 12, 12, 12, 8, 8, 8, 8, 1, 8, 1, 8, 8, 8, 8, 12, 8, 12, 12, 12, 8, 8, 8, 12, 12, 8, 8, 6, 8, 8, 6], 'positions': [[-1.5140247, 0.0, 18.58385182], [-1.5140247, 4.28216881, 15.55590121], [-1.5140247, 4.28216881, 18.58385182], [-3.028, 4.28216881, 17.06987652], [-1.5140247, 2.14108441, 18.58385182], [-1.5140247, 8.56433763, 18.58385182], [-1.5140247, 6.42325322, 18.58385182], [-1.5140247, 6.42325322, 19.58385182], [-1.5140247, 4.28216881, 20.58385182], [-1.5140247, 4.28216881, 21.58385182], [-3.02795061, 4.28208441, 20.55807409], [-2.43845061, 5.30308441, 20.55807409], [-3.61745061, 3.26108441, 20.55807409], [1.51392591, 0.0, 15.55590121], [4.54187652, 0.0, 15.55590121], [4.54187652, 0.0, 18.58385182], [1.51392591, 0.0, 18.58385182], [1.51392591, -2.14108441, 18.58385182], [3.02790121, 0.0, 17.06987652], [-4.939e-05, 0.0, 17.06987652], [4.54187652, -2.14108441, 18.58385182], [4.54187652, -2.14108441, 19.58385182], [3.02790121, 2.14108441, 14.04192591], [1.51392591, 4.28216881, 15.55590121], [4.54187652, 4.28216881, 15.55590121], [4.54187652, 2.14108441, 15.55590121], [3.02790121, 4.28216881, 14.04192591], [1.51392591, 2.14108441, 15.55590121], [-4.939e-05, 2.14108441, 17.06987652], [4.54187652, 4.28216881, 18.58385182], [1.51392591, 4.28216881, 18.58385182], [3.02790121, 2.14108441, 17.06987652], [1.51392591, 2.14108441, 18.58385182], [3.02790121, 4.28216881, 17.06987652], [-4.939e-05, 4.28216881, 17.06987652], [4.54187652, 2.14108441, 18.58385182], [3.02790121, 6.42325322, 14.04192591], [1.51392591, 8.56433763, 15.55590121], [4.54187652, 8.56433763, 15.55590121], [4.54187652, 6.42325322, 15.55590121], [1.51392591, 6.42325322, 15.55590121], [-4.939e-05, 6.42325322, 17.06987652], [4.54187652, 8.56433763, 18.58385182], [1.51392591, 8.56433763, 18.58385182], [3.02790121, 6.42325322, 17.06987652], [1.51392591, 6.42325322, 18.58385182], [3.02790121, 8.56433763, 17.06987652], [-4.939e-05, 8.56433763, 17.06987652], [4.54187652, 6.42325322, 18.58385182], [4.54187652, 6.42325322, 19.58385182], [4.54187652, 4.28216881, 20.58385182], [4.54187652, 4.28216881, 21.58385182], [3.61745061, 5.30308441, 20.55807409], [2.43845061, 3.26108441, 20.55807409], [1.51392591, 10.70542203, 18.58385182], [4.54187652, 10.70542203, 18.58385182], [7.56982712, 0.0, 18.58385182], [6.05585182, 0.0, 17.06987652], [7.56982712, 4.28216881, 15.55590121], [6.05585182, 2.14108441, 17.06987652], [7.56982712, 4.28216881, 18.58385182], [7.56982712, 2.14108441, 18.58385182], [9.08380243, 4.28216881, 17.06987652], [6.05585182, 4.28216881, 17.06987652], [6.05585182, 6.42325322, 17.06987652], [7.56982712, 8.56433763, 18.58385182], [7.56982712, 6.42325322, 18.58385182], [6.05585182, 8.56433763, 17.06987652], [9.08385182, 4.28208441, 20.55807409], [9.67335182, 5.30308441, 20.55807409], [8.49435182, 3.26108441, 20.55807409], [3.02795061, 4.28208441, 20.55807409]], 'cell': [6.055901212781881, 8.564337627507811, 35.62577772875923], 'pbc': [False, False, False]}","[-0.6869921212175996, 134.1195837886724, 1.4698966627374024]",Yes
